sold_today,date,prod_id_unique,product_name,expiry_date,product_type,price,weekday,weather,same_prod_type_stock
True,2024-04-25,C_763_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_764_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_765_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_766_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_767_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_768_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_769_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_770_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_771_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_772_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_773_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_774_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_775_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_776_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_777_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_778_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_779_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_780_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_781_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_782_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_783_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_784_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_785_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_786_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,C_787_20240425,C,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,D_287_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_288_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_289_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_290_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_291_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_292_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_293_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_294_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_295_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_296_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_297_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_298_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_299_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_300_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_301_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_302_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_303_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_304_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_305_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_306_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_307_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_308_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_309_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_310_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_311_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_312_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_313_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_314_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_315_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_316_20240425,D,2024-04-30,食パン,180,木,晴れ,50
True,2024-04-25,D_317_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_318_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_319_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,D_320_20240425,D,2024-04-30,食パン,180,木,晴れ,50
False,2024-04-25,F_674_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_675_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_676_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_677_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_678_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_679_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_680_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_681_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_682_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_683_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_684_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_685_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_686_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_687_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_688_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_689_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_690_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_691_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_692_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_693_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_694_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_695_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_696_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_697_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_698_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_699_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_700_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_701_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_702_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_703_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,F_704_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_705_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_706_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_707_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_708_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
False,2024-04-25,F_709_20240425,F,2024-04-27,ピザ,220,木,晴れ,141
True,2024-04-25,G_699_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_700_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,G_701_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_702_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_703_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_704_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_705_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_706_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_707_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_708_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_709_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,G_710_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_711_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_712_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_713_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_714_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_715_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_716_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_717_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,G_718_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,G_719_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_720_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_721_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_722_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_723_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,G_724_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_725_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_726_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,G_727_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_728_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,G_729_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_730_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_731_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
False,2024-04-25,G_732_20240425,G,2024-04-26,クロワッサン,130,木,晴れ,50
True,2024-04-25,H_366_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_367_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_368_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_369_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_370_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_371_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_372_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_373_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_374_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_375_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_376_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_377_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
False,2024-04-25,H_378_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
True,2024-04-25,H_379_20240425,H,2024-04-29,チョコ,190,木,晴れ,185
False,2024-04-26,D_258_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_259_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_260_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_266_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_268_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_269_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_271_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_272_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_273_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_276_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_278_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_280_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_281_20240426,D,2024-04-27,食パン,180,金,曇り,39
False,2024-04-26,D_283_20240426,D,2024-04-27,食パン,180,金,曇り,39
True,2024-04-26,H_319_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_320_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_321_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_322_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_326_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_331_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_332_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_333_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_336_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_338_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_339_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_341_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_342_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_343_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,H_344_20240426,H,2024-04-26,チョコ,190,金,曇り,200
True,2024-04-26,A_452_20240426,A,2024-04-26,チョコ,150,金,曇り,200
True,2024-04-26,A_456_20240426,A,2024-04-26,チョコ,150,金,曇り,200
True,2024-04-26,A_458_20240426,A,2024-04-26,チョコ,150,金,曇り,200
True,2024-04-26,A_461_20240426,A,2024-04-26,チョコ,150,金,曇り,200
True,2024-04-26,A_462_20240426,A,2024-04-26,チョコ,150,金,曇り,200
True,2024-04-26,A_466_20240426,A,2024-04-26,チョコ,150,金,曇り,200
True,2024-04-26,A_484_20240426,A,2024-04-26,チョコ,150,金,曇り,200
False,2024-04-26,A_496_20240426,A,2024-04-27,チョコ,150,金,曇り,200
True,2024-04-26,A_500_20240426,A,2024-04-27,チョコ,150,金,曇り,200
False,2024-04-26,A_501_20240426,A,2024-04-27,チョコ,150,金,曇り,200
True,2024-04-26,C_714_20240426,C,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,E_439_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_440_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_441_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_442_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_443_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_444_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_445_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_447_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_448_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_449_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_450_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_451_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_452_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_453_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_454_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_455_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_456_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_457_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_458_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_459_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_460_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_461_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_462_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_463_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_464_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_465_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_466_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_467_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_469_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,E_470_20240426,E,2024-04-26,チョコ,160,金,曇り,200
True,2024-04-26,F_651_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_654_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_655_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_656_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_657_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_662_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_664_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_665_20240426,F,2024-04-26,ピザ,220,金,曇り,150
True,2024-04-26,F_673_20240426,F,2024-04-26,ピザ,220,金,曇り,150
False,2024-04-26,H_345_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_346_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_347_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_348_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_349_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_350_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_351_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_352_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_353_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_354_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_355_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_356_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_357_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_358_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_361_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_362_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_364_20240426,H,2024-04-28,チョコ,190,金,曇り,200
False,2024-04-26,H_365_20240426,H,2024-04-28,チョコ,190,金,曇り,200
True,2024-04-26,A_507_20240426,A,2024-04-28,チョコ,150,金,曇り,200
False,2024-04-26,C_741_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_742_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_743_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_745_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_746_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_747_20240426,C,2024-04-27,ピザ,220,金,曇り,150
True,2024-04-26,C_748_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_749_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_750_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_751_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_753_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_754_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_756_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_757_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_758_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_759_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_760_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_761_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,C_762_20240426,C,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,D_288_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_289_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_290_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_293_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_294_20240426,D,2024-04-30,食パン,180,金,曇り,39
True,2024-04-26,D_295_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_298_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_300_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_301_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_303_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_304_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_305_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_306_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_307_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_308_20240426,D,2024-04-30,食パン,180,金,曇り,39
True,2024-04-26,D_309_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_311_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_312_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_313_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_314_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_315_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_316_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_318_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_319_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,D_320_20240426,D,2024-04-30,食パン,180,金,曇り,39
False,2024-04-26,F_674_20240426,F,2024-04-27,ピザ,220,金,曇り,150
True,2024-04-26,F_676_20240426,F,2024-04-27,ピザ,220,金,曇り,150
True,2024-04-26,F_677_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_679_20240426,F,2024-04-27,ピザ,220,金,曇り,150
True,2024-04-26,F_680_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_681_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_682_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_683_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_688_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_700_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_701_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_703_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_705_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_706_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_707_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_708_20240426,F,2024-04-27,ピザ,220,金,曇り,150
False,2024-04-26,F_709_20240426,F,2024-04-27,ピザ,220,金,曇り,150
True,2024-04-26,G_700_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_702_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_703_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_704_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_705_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_706_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_707_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_708_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_709_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_711_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_712_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_713_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_714_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_715_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_716_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_717_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_720_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_721_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_722_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_723_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_725_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_726_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_728_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_730_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_731_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
True,2024-04-26,G_732_20240426,G,2024-04-26,クロワッサン,130,金,曇り,50
False,2024-04-26,H_378_20240426,H,2024-04-29,チョコ,190,金,曇り,200
False,2024-04-26,A_526_20240426,A,2024-04-29,チョコ,150,金,曇り,200
False,2024-04-26,A_527_20240426,A,2024-04-29,チョコ,150,金,曇り,200
False,2024-04-26,A_528_20240426,A,2024-04-29,チョコ,150,金,曇り,200
False,2024-04-26,A_529_20240426,A,2024-04-29,チョコ,150,金,曇り,200
False,2024-04-26,A_530_20240426,A,2024-04-29,チョコ,150,金,曇り,200
False,2024-04-26,A_531_20240426,A,2024-04-29,チョコ,150,金,曇り,200
